userName,score,at,content
Celly Poluan,5,2022-01-14 08:55:24,"Transportasi murah meriah, sekarang Maxim banyak di mana2, saya senang harga nya beda, kalau ada yg murah kenapa pilih yang mahal, maju terus Maxim 👍👍👍"
uli barupurba,5,2022-01-14 08:52:10,baik
Faradilla Putri,5,2022-01-14 08:48:17,driver sopan baik
Syarifah Berlian,5,2022-01-14 08:47:47,mantap
Siti Rosmaria,5,2022-01-14 08:43:43,its OK
MyxS,1,2022-01-14 08:42:03,Aplikasi tolol
Khotim Khasanah,5,2022-01-14 08:35:31,"terimakasih bapak , ramah bgt"
58_Reva Firatama Hazeda,5,2022-01-14 08:31:13,terima kasih
Sri Budiyati,5,2022-01-14 08:17:18,Sangat baik. Terimakasih
Mus Fira,5,2022-01-14 08:15:16,ramah
Rezky Ramadhan,5,2022-01-14 08:08:44,Driver ramah dan nyetirnya baik.
Sharon Februalika,5,2022-01-14 08:01:22,terbaik memang👌
Ria Novan,5,2022-01-14 08:00:45,bagus
Abuya 1908,5,2022-01-14 07:58:02,Om nya Ramah dan bersahabat...
atika atika,5,2022-01-14 07:51:01,mantap
Ceceng,5,2022-01-14 07:46:15,penjemputan tepat waktu
hermawan sah,5,2022-01-14 07:40:59,bagus
Ahmad Syabani,5,2022-01-14 07:32:48,cepat
Wulan Sari,5,2022-01-14 07:31:49,bagus
Sesi Anggeraini,5,2022-01-14 07:28:12,Pengemudi ramah dan baik
heldi mahfudin,5,2022-01-14 07:26:13,cukup tanggap
Firman S wijaya,4,2022-01-14 07:24:25,ckup bagus
Syamsul Bahri,5,2022-01-14 07:22:39,sangat ramah
Lien Public Speaking,5,2022-01-14 07:18:47,makasih mas.. pelayanannya memuaskan
anak design,1,2022-01-14 07:17:53,"Ini aplikasi susah kali make nya. Saya mesannya cuman satu. Tapi kok ke pesan dua dan driver yang saya kensel malah marah- marah dan mengeluarkan kata kata kotor yang harusnya gak di ucapkan. Saya juga udah minta karna, kurang tau cara pemakaiannya... Gak mau lagi pake Maxim. Bukannya nolongin malah bikin risih. Mending saya pindah ke go- jek aja. Biar lebih mudah... Pemakaiannya."
Fery Irawan,5,2022-01-14 07:15:11,trrima kasih pak rizal.. good jobb..
Arliano ID,5,2022-01-14 07:09:23,sangat menarik
Nike Robels,5,2022-01-14 07:03:34,cepat dan ramah
Abduh Rusdiyansyah,5,2022-01-14 07:03:11,mantap lha dari pada Aplikasi sebelah Mahalll
Muhammad Hasrul,5,2022-01-14 06:59:30,"cepat dan ramah, terima kasih banyak sehingga saya tidak telat acara"
Pelangi Pelangifortuna,2,2022-01-14 06:52:53,bagus
Nuraini Dwi Lestari,5,2022-01-14 06:51:36,Ini bagus sekali dan murah silakan mencoba
cahyadi ningrat,5,2022-01-14 06:44:05,maaf baru kasih ulasan..saya baru kamren mencoba..dan saya sangan puas dengan pelayanannya.good jobb..
Iruna Aomy,5,2022-01-14 06:40:04,"selama makai maxim belum pernah sih Alhamdulillah ketemu driver aneh, titik gps juga enak makainya klw gak ada di peta tinggal tarik kan, terimakasih maxim, semoga semakin bagus ya..."
Erna Yuniarsih official,5,2022-01-14 06:38:06,"aplikasi nya sangat membantu sekali, cuma sayang ditempat saya masih agak susah mencari drivernya"
piar jordi,3,2022-01-14 06:21:32,"Ini setiap mesen dapet yg jauh terus , padahal driver yg deket ada"
Daffa Islamy p,1,2022-01-14 06:20:28,Kalo buat map itu yang bener gak usah buat kalo gak bisa mending pake gojek apa grab deh masa pesen di Bekasi malah dapet Abang nya yang di sunangiri benerin jangan makan uang doang bisa nya benerin map nya
syamsuriadi Yadie,5,2022-01-14 06:19:13,Bagus
Bu_dhy Shanjaya,5,2022-01-14 06:18:23,"terimakasih pak Maxim,sehat slalu,dan sukses slalu dan ttp semangat,,semoga berkah,ammiin🤲"
Ihza Mahendra,1,2022-01-14 06:15:38,Aplikasi jelek jaringan full malah loading gak jelas aplikasinya
Nur Syafanah,5,2022-01-14 06:13:12,"cepet banget, layanannya bagus"
Sardjeto Djeto,5,2022-01-14 06:10:01,Mantap
benzo udin,5,2022-01-14 06:08:50,pelayanan bagus..tepat waktu
neni Sumarni,4,2022-01-14 06:07:37,titik sedikit kurang akurat
Su Marni,5,2022-01-14 06:01:19,"semoga cepat diupgrade, agar lebih bagus, dan map lebih jelas lagi"
Fidahandayani Yani,5,2022-01-14 05:58:04,sopan. nyaman.
pratika yasmin,1,2022-01-14 05:43:32,"Ya Allah, salah banget ini download aplikasinya gak liat rate sama komen komen yg lain. Ternyata bener separah itu ya. Liat udah Ada yg 2th pakai aplikasinya berarti bukan baru ya? Nah ini pengalaman pakai perdana udah bikin emosi. Rata rata karena perlakuan driver nya. Tidak sopan dan kasar. Bahkan mengancam melaporkan no tlp kita segala. Hadeuuuh. Mohon maaf ya mom in semoga bisa di perbaiki segera."
Al Toni adi jaya,5,2022-01-14 05:41:02,good
Yulia Anggraini,4,2022-01-14 05:40:23,sejauh ini pelayanan maxim ok👍
Shani Yuliartha,1,2022-01-14 05:35:28,"pengemudi tidak memeriksa pesanan lebih dulu, responnya jugaa kurang baik"
Verlita Bernida,5,2022-01-14 05:31:15,bagus
XI AKL2 Cucu,3,2022-01-14 05:27:30,"Maxim memang murah tapi menurut saya ga menjamin keselamatan,beberapa kali saya naik maxim dan selalu ketemu sama driver yang ugal ugalan"
Anik Nurani,5,2022-01-14 05:23:57,Mantap
Dewinta gultom Gultom,5,2022-01-14 05:03:15,sangat baik
KESEHATAN ALAMI,5,2022-01-14 04:55:43,Bagus... Tp saya ternyata gk jadi berangkat. Pengemudi nya sangat baik dan ramah
Martinus lk,5,2022-01-14 04:55:11,👍👍👍
yudith christa,3,2022-01-14 04:52:44,"banyak yang mesti diperbaiki aplikasinya,,"
Irsan Irsan,5,2022-01-14 04:45:54,mantap
A.S GALERI,5,2022-01-14 04:40:16,baik
Retno Sandrawati,5,2022-01-14 04:39:37,Cepat dn murah ... Tp maaf tdi ngebatalin pesanan karna anaknya sdah plng ...
Tukiman BG_MDN,1,2022-01-14 04:36:13,Lama dapat driver nya...
Jamil Jamil,5,2022-01-14 04:14:30,ramah
fine nada,5,2022-01-14 04:10:57,"sopan, sabar"
Zachsad Salindeho,5,2022-01-14 04:09:51,mantap
koko laundry,2,2022-01-14 04:09:23,Harga ok... Namun sering kali driver tidak membaca cacatan yang di tinggalkan... Entah itu karena aplikasi tidak memunculkan cacatan atau driver nya yang tidak mao membaca... Terima kasih
Dwi Puspa Anggraini,5,2022-01-14 04:08:24,good
Septi Aida,3,2022-01-14 04:04:24,"Aplikasi ga bisa menyimpan alamat lengkap , jd klau mau ke tempat tujuan ribet harus buka peta ,banyak membuang waktu,"
Sofi Aulia,5,2022-01-14 04:03:39,ramahh dan sangat berhati hati
Sunartin Titin,5,2022-01-14 03:57:12,maxim sangat membantu banget makasih
Elvi Susanti,5,2022-01-14 03:54:24,amanah..👍
Desy Umar,5,2022-01-14 03:49:50,driver ramah dan hati2 dijalan..
Muchtar Ridha,5,2022-01-14 03:43:57,"Pelayanannya baik,ramah."
Alfaero Lobot,2,2022-01-14 03:41:23,Tolong map ny di lengkapin soalny gw mau ke rmh udh gw serch tpi gk dapet² tolong di perbanyak mapny
Widodo Klasik,5,2022-01-14 03:39:36,Mantap
Susyanti Dumbela,5,2022-01-14 03:33:25,thx maxim
Medan Sunggal,5,2022-01-14 03:32:29,Teransportasih yg terjangaku
Ryuqi Ngaturlahh,5,2022-01-14 03:31:29,mksih
nopay,5,2022-01-14 03:26:17,kurir ramah
neng dean,5,2022-01-14 03:15:12,oke
Lanny Dale,5,2022-01-14 03:05:01,bagus dan sopan
Charles Lubis10,5,2022-01-14 02:51:35,terimakasih
Ika Ikoo,2,2022-01-14 02:34:44,"Tolong tampilan MAPS nya dibuat biasa , seperti Google, seperti punya grab atau gojek, ini maps tampilan aneh, titik ga pas kadang ga muncul di peta macim, suka susah nyarinya, harus dicari manual. Menyusahkan.. Truss tolong, kalo nyarikan driver itu yg terdekat dari titik dong, kadang dptnya driver yg titiknya jauuuuhhhh bgt dr penjemputan, Trus tolong dong, di chat aplikasi dikasih menu kamera, biar cust itu tauuu, barangnya sudah diterima oleh siapa kl ada fotonya, biar lebih jelas."
Awie Syafaat,5,2022-01-14 02:33:36,mantap
oppo a54,5,2022-01-14 02:32:48,maksih pak
NENSIH NENSIH NENSIH,5,2022-01-14 02:30:07,good
Anita Yusdaniah,5,2022-01-14 02:27:04,makasih mas sehat selalu lancar rezekinya
Siti Robiah,5,2022-01-14 02:25:06,baik
ROcHm4π 191,5,2022-01-14 02:16:24,oke
syafarianto 225,5,2022-01-14 02:16:12,😉😉😉
Evitiara,5,2022-01-14 02:14:23,kurir sangat ramah
Muhammad Anas,3,2022-01-14 02:13:06,Saran aja buat maxim .. pilihan menu di aplikasi nya mending di pisah2 saja kayak produk sebelah ..jadi pelanggan enak mau nentuin nya bukan di campur aduk ..sama di buat lebih menarik tampilan menu nya karena saya rasa kalah jauh tampilan menu nya dari produk sebelah ..itu mnurut saya jg mmpengaruhi pengguna maxim ..terima kasih
sabirun ptk,1,2022-01-14 02:10:49,Ok
takdir tahir,3,2022-01-14 02:05:44,lokasi masih banyak yg ngaur
Meilog Tujuh,5,2022-01-14 02:04:57,driver nya baik
Kurnia budi Warman,5,2022-01-14 01:55:12,Sangat bagus
awal kun,5,2022-01-14 01:51:28,ok
kirno komputer,5,2022-01-14 01:46:15,driver ramah..motor terawat..suara mesin halus..pengendalian motor enak..driver sambil curhat...hampir salah jemput krn ada 2 driver datang bersamaan
Arief Rachmad,1,2022-01-14 01:39:05,"Aku baru aja download maxim. Aku isi profil tapi utk tgl lahir ndak ada kolom/warna jelas utk nunjukkan pilihan tgl lahir. Akhirnya aku salah isi tgl lahir. Yai gak..??? Waktu mau aku revisi tgl lahir, ternyata menu tgl lahir ndak bisa di edit. Dari langkah awal aja maxim bisa dikatakan maxim ndak mau ada kesalahan atau kesalahan dibebankan ke konsumen. Jadi kuatir kalo pake maxim, jika nanti ada komplen soal sistem/driver, konsumen yg disalahkan. Aku uninstall lagi."
Dessy Lestari,2,2022-01-14 01:35:03,"susah nyari titik penjemputan/pengantaran.. Trus sering d bikin jengkel, meskipun murah tapi lamaaaaaa bgt dtgx, krna jauh mgkin.. Dan sering kesel krna udh coba d batalkan sblm nemu pengemudi, pas udh order ke apk lain.. mlah tiba2 driver udh smpe ktax, malah qta yg d marah2in, pdhl kan jelas2 d batalkan sblm dpt driver.. Malah pernah ampe 2 jam nunggu d jmput orderan, g da info chat apa2 g d blz.. Pokox maxim sering bikin kesel"
Rohim,1,2022-01-14 01:29:36,Ongkos y di naikin lagi lah we. Kasihan driver y dekat jauh sama aja 7.9 kak. Naikan jdi 2500 /km.
refi Saeful iman,5,2022-01-14 01:26:17,nuhun
Aci Cici06,5,2022-01-14 01:23:04,mantappp
Azka Naufal Randy Pratama,5,2022-01-14 01:13:40,pengemudinya baik & sopan
Intan Musleha,5,2022-01-14 00:56:53,sangat bagus ramah
Ardi Maulana,5,2022-01-14 00:53:58,trimakasih saya senang
bety ayujunisa,5,2022-01-14 00:50:50,"oke,"
As Ran,5,2022-01-14 00:43:50,Lalmdfm
Adeeva Nazinda Putri Channel,5,2022-01-14 00:38:53,Maxim sangat membantu
RIDIA TV,5,2022-01-14 00:37:33,tepat waktu. ramah
Werkudoro Ismail,3,2022-01-14 00:32:27,trima kasih utk pribadi saya
Jeremy Siringoringo,5,2022-01-14 00:25:19,maaf apa sy salah pencet ya baru pakai maxim mau kasih jempol kog..🙏bapaknya ramah cepat datang
Ponco prio Utomo,5,2022-01-14 00:21:49,terima kasih
Nourry Pangkerego,5,2022-01-14 00:18:22,Bapaknya baik dan sopan 👍👍👍
sarinah rambe,5,2022-01-14 00:16:59,baik sekali
Elisa Nurhotimah,5,2022-01-14 00:15:10,makasih atas pengantaran yg baik
dedi erwin,5,2022-01-14 00:11:00,mantap
Channel Pedli98,5,2022-01-14 00:07:37,mantap
Ahmad Mariyanto,5,2022-01-13 23:50:34,bagus motor rapi
nice nila,5,2022-01-13 23:48:45,fast pick and response
yunita efendy,2,2022-01-13 23:44:04,"harga oke, tapi kurang oke untuk maps sama time perjalanan driver, suka gak sesuai. driver masih jauuuuh tp keterangan udah mau sampe. huu capek deh"
ROHMATULLAH 32,5,2022-01-13 23:31:35,mantap abangnya 👍👍👍👍👍👍👍
Hendra Budiono,5,2022-01-13 23:28:51,"sopan, ramah,"
bonny bondaviano,5,2022-01-13 23:25:47,"mantab .. makasih mas, sukses terus mas"
henny katarina,5,2022-01-13 23:15:11,dip
Arep Aja,5,2022-01-13 23:08:16,Nice
Alfi Firdaus,5,2022-01-13 21:58:00,sangat baik
Maureen Fredella Rafa,5,2022-01-13 21:50:26,maxim punya driver sopan2... semoga selalu maju dan gak tutup y
berni malonda,1,2022-01-13 20:20:29,"kemarin saya nonton berita,dan hampir konten berita isi nya pemerkosaan semua.. istri saya krja cafe so pulang2 malam,hari ini ketemu driver yang kurang ngajar ! AN (fernando abd rahman) tolong di tindak lanjuti,driver ini Otak mesum !!!! saya driver juga jadi paham di posisi driver,namun istri saya mengadukan hal yg tidak senono !!! dear maxim tolong di tindak lanjuti !!!!"
Muhammad Irzal Nawawi,5,2022-01-13 20:06:37,drever baik kasih drever ini banyak orderan
Febria 121212,5,2022-01-13 18:59:17,"sangat membantu sekali,subuh2 Masi terima orderan, terimakasih kanda maxim udh gantarin kk saya ke RS lahiran"
Hadphone 123,5,2022-01-13 18:56:53,sangat baik
PB SRIMULAT,5,2022-01-13 18:25:24,bagus
surya nanda karuniawan,5,2022-01-13 18:12:54,thanks Maxim 👍
R A,1,2022-01-13 18:08:36,"APLIKASI GAK JELAS DAN DRIVER NYA MALES MALES , SANGAT MERUGIKAN KARENA WAKTU SAYA BUKAN UNTUK MENUNGGU DRIVER YANG KERJANYA MUTER MUTER GAK JELAS, UDAH DEKET POSISI PENJEMPUTAN MALAH MUTER MUTER GAK SAMPE SAMPE , UNINSTAL AJA NI APLIKASI GAK JELAS DAN MERUGIKAN COSTEMER , LEBIH BAIK PAKE GOJEK ATAU GRAB YANG SUDAH PASTI DAN AMAN"
HD_M.Bayu. FF,5,2022-01-13 17:40:49,"drivernya ramah, baik, dan berkendaranya nyaman"
Hitman Farisi,5,2022-01-13 17:37:48,Terima kasih sudah mengantarkan anak dan istri saya dengan selamat... sekali lagi terima kasih
Endra Yogianto,5,2022-01-13 17:24:48,"tepat waktu ramah, mengutamakan kenyamanan"
Nicholas Gumuldja,5,2022-01-13 17:11:58,mau jauh jauh jg lokasi penjemputan nya.tetep kena maxim nya...mantappp..pertahankan!
Elvinne Dinna Larasati Parinussa,3,2022-01-13 17:10:22,maps nya ga jelas . ga akuray dan sulit menghubungi driver
Asep Sukma,1,2022-01-13 16:46:27,srudugan lh drever ny
M darul ramlan Ramlan,3,2022-01-13 16:40:38,bagus
Sugeng Purwanto,5,2022-01-13 16:38:49,terimakasih telah diantar sampai tujuan
Wulan Rahmadina,5,2022-01-13 16:37:12,Murah nice
Rizky Aji,5,2022-01-13 16:14:37,MANTAP
Aldi Riansyah,5,2022-01-13 16:03:40,pengemudi ramah
Yudi Priambodo,5,2022-01-13 15:11:34,ok
Vera Puspita,5,2022-01-13 15:07:47,drivernya baik dan ramah..👍🏻👍🏻
Zidan Sayimimah,5,2022-01-13 15:06:23,mantap semoga tambah murah
Ape 058,5,2022-01-13 14:51:35,bagusekali
vindy tambunan,5,2022-01-13 14:51:12,Driver oke punya laaaa... cepat sampai
Finsen Waoma,5,2022-01-13 14:50:18,"ojolnya baik"""
David Diven,5,2022-01-13 14:49:44,sopan dan ramah
Rio Bogel,1,2022-01-13 14:49:27,"Alamat yg di tuju sudah di ketik,tp ngk bisa di tuju harus milih di map"
Kevin Steven,1,2022-01-13 14:46:49,"Driver nya pada bertingkah semua,ga niat kerja . Tolong dari developer di ingat kan ke driver nya."
Leni Bilqis,5,2022-01-13 14:42:09,kereeen...banget ..dech
Joko 212,5,2022-01-13 14:34:02,Mantap
Nuryadi Abink,5,2022-01-13 14:25:56,mantapsss
Ahmad Ptk,5,2022-01-13 14:25:35,good job
munadi aj,4,2022-01-13 14:12:16,ok
Uye Erzet,5,2022-01-13 14:05:42,mantul
Sinar H Setiyo,5,2022-01-13 14:05:01,nice
Sweetly George,5,2022-01-13 14:04:47,keren
Augus Setiawan Augus,5,2022-01-13 14:04:24,mantap bang terimakasih baanyak
Riyan Dwicandra,5,2022-01-13 14:02:33,Ramah.makasih kak dah nganterin temenkuu dgn selamattt.
Allysa sinaga,5,2022-01-13 13:55:27,"terimakasih buat abang Maxim , yang udah mengantarkan saya, pelayanan nya sangat bagus dan baik ❤"
Anas Aina,1,2022-01-13 13:50:38,"Ga sesuai banget nii aplikasi, di aplikasi bayar nya 5K , eh di mintai malah 10K dan akhir nya malah minta lagi 5K, jadi total 15K keseluruhan dengan alasan titik ga sesuai. Malah kesana nya jelek bgt kya gitu"
krisastomus Ps,5,2022-01-13 13:43:05,good driver
Mesry Nel,1,2022-01-13 13:39:02,ok
Bertian Sosohan,5,2022-01-13 13:29:25,maxim mantapppppppppp👍👍👍👍👍👍
PAR YANTO,1,2022-01-13 13:28:36,"Aplikasi murah dibandingin ojol sebelah, tingkatkan kualitas, dan pertambah iklan diseluruh penjuru dunia. Maxim👍"
Husni Thamrin Thamrin,5,2022-01-13 13:24:25,baik banget
lia farida,5,2022-01-13 13:21:59,datengnya cepat
erna 76 24051976,5,2022-01-13 13:20:53,driver baik nyaman membawa motor 👍👍👍👍👍mks kk
Ratu latungganaka,1,2022-01-13 13:09:16,Aplikasi nya buruk sekali. Peta nya gak efektif. Nama d daerah rumah saya beda. Drivernya juga gak ramah. Langusng uninstall
Doni Kasmali,5,2022-01-13 12:52:21,mantap
Budi Saputro,5,2022-01-13 12:48:24,"mantap, cepat"
WAHYU CHICI,1,2022-01-13 12:44:29,"driver tidak sopan, mengcancel aplikasi sepihak, padahal sudah didalam mobil, tp driver mengcancel tidak ada sebab, tolong diperbaiki maxim untuk driver ini"
haris fauzi,2,2022-01-13 12:40:15,"Aku mau kasih 2 bintang kalau mobile apps udh update dan bagus baru aku pasang lagi. Buat teks pembayaran tolong jgn disingkat2 gt sesuai kan teks atau dengan angka nominal yang tepat 13.000 atau 12.000. ini disingkat 7.5k lah dikira orang harga 75000, ada yg 10.5k lah. 20k lah. emak sama babeh gw mana ngerti kalau bayar tarif nya disingkat2 gt."
ivan arizki07,5,2022-01-13 12:35:53,fast respon
Dewi Rahmadani,5,2022-01-13 12:33:50,okee
Sofi Sofiah,5,2022-01-13 12:32:14,"bagus...ke depannya klau bisa bikin inovasi,terobosan baru yg beda dri aplikasi online yg lainnya"
Haris Fadila,5,2022-01-13 12:19:37,mantap
Ilham Muddin,5,2022-01-13 12:09:42,mantap
PHOENIX •ID,5,2022-01-13 12:02:27,bagus
Boss Speed,5,2022-01-13 11:55:35,mantab🤩
Merry Tanusatrio,5,2022-01-13 11:54:52,"puas, pertama x coba maxim kasih driver ny baik bangtt.."
Ros Hutauruk,5,2022-01-13 11:53:33,sangat baik
ummu faida,5,2022-01-13 11:52:54,sangat baik
azka Nabila,5,2022-01-13 11:34:24,bapak nya ramah bangett
Ema Nia,5,2022-01-13 11:34:22,sangat baik n cepat
Anita Nurul Pratiwi,5,2022-01-13 11:31:31,bapaknya ramah👍 sehat terus pak🙏🏼
Santoso Santoso,5,2022-01-13 11:27:29,mantap
Agustinus Sugiarto,5,2022-01-13 11:26:54,"baik, ramah, hafal jalan"
Latif 99,5,2022-01-13 11:11:19,Maxim mantap
suci ramdayani,5,2022-01-13 11:07:41,Drivernya ramah. Cepet dan yang pasti MURAH.
Suci Wulandari,1,2022-01-13 11:07:07,Gilak drivernya susah bangettt!!! Ga profesional.
Frizca Perdana,5,2022-01-13 11:06:07,"baik banget,,,"
riama siagian,5,2022-01-13 11:04:47,paling murah diantara yg lain
Eka Widyawati,5,2022-01-13 11:04:35,"driver nya ramah"", baik"" , perjalanan jauh gak ngebosenin, nyaman, Aman... makasih Maxim"
Usman Hazza,5,2022-01-13 10:58:18,maxim memang bagus.. jauh dr gojek.. pelayanannya ramah terimakasih buat driver a/n fahlul nopol B3190FHQ yg baik hati walaupun ongkos kurang tpi tetap ikhlas.!
Roni Jambi,4,2022-01-13 10:50:30,puas
Rizki Risendi,5,2022-01-13 10:50:03,bagus
Azka Harahap,5,2022-01-13 10:50:01,"driver nya ramah,saya suka"
Meri Agustini,5,2022-01-13 10:47:55,"Heru Guspanri dengan Motorcycle, warna hitam, nopol BG6539JBB akan tiba dalam 1 menit."
Fitri Handayani,5,2022-01-13 10:38:31,"baru pertama x coba, drivernya good bgt dtg tepat waktu. semoga bisa jadi langganan"
Bagas koro1234,5,2022-01-13 10:33:26,Kak mau tanya kalo mau naik gojek subuh subuh ada gk tolong jawab secepat ya
Yogi Maha saputra,5,2022-01-13 10:28:21,mantap
winda sari,1,2022-01-13 10:19:17,"Harga nya si paling murah sedikit 3k/4k smaa gojek. tapi bukan untuk membedakan yaa.. saya kemarin go send makanan .. Jadi itu cuman tinggal diambil aja. karna udh saya bayar org tukang jualnya. dan aawalnya ongkos cuman 5k ,, jaraknya cmn 2 km .karna jauh gada kendaraan. terus saya naikkin beberpaa ribu. jd diapliksi itu jd 9,8 k .kita anggap 10 ribu. pas tiba mala mintak 15000.. Padahal saya gada bilng mau ngash uang tip/ nambah duit. mala ga sesuai dgn apliksi. kecewa banget."
Abih Hh,4,2022-01-13 10:18:15,sufir nya ramah
Iqbal Maulana,5,2022-01-13 10:04:23,sangat bagus
Merlin Budiman,1,2022-01-13 09:55:31,"Lama kelamaan driver maxim jd jual mahal, sering kali uda ok tau2 di cancel padahal order sudah dr jauh jam nya, bahkan pernah order uda ok, di map uda jalan tp koq jalan pelan sekali drivernya, sampe 30 menit ga sampe2, saya lihat map ternyata ga jalan drivernya, tau2 cancel, ah jd balik ke si duo ijo lagi aja lah pasti orderan dijalan kan"
Evi Liasta,1,2022-01-13 09:54:42,ga membantu
Nilam FA,5,2022-01-13 09:53:26,"aplikasinya mntul, murah banget"
Adnan Buyunk,5,2022-01-13 09:52:58,driver nya ramah
Laila Ari,5,2022-01-13 09:51:07,ok thans
Andri Yansyah,5,2022-01-13 09:48:56,ramah
Muhammad ASRY,5,2022-01-13 09:47:19,"sangat membantu walaupun kami diluar kota,. pelayanan cepat tepat"
Lilik Indarningsih,1,2022-01-13 09:38:02,"Gak bisa kayak gojek dan shopee,gak bisa order makanan.CACAT"
Syarifah Nurhayati,5,2022-01-13 09:35:24,lebih murah meriah🤗
Hasbullah Latief,5,2022-01-13 09:24:18,asangat puas
Rozami Lasusanti,5,2022-01-13 09:14:25,"terimakasih pak, sangat baik pelayanan nya"
Otvey Official,5,2022-01-13 09:10:09,"abangnya amanah dan tanggung jawab,terima kasih."
Preman Kalem,5,2022-01-13 08:59:10,sangat baik
Asdar Kamaruddin,4,2022-01-13 08:55:02,baik sih
Umi Lutfiyatus Sholeha,5,2022-01-13 08:54:01,baik bngt drivernya juga sopann bangett
Vickry Anthoni,5,2022-01-13 08:50:58,Ramah dan Sopan
Erik Siculay,5,2022-01-13 08:44:38,atap
Gemz aviv,5,2022-01-13 08:39:12,baik
Ikhsan Chairman,5,2022-01-13 08:36:10,ramah
Wahyudi Saputra,5,2022-01-13 08:35:52,nyaman
Naura Ara,5,2022-01-13 08:34:40,"sopirnya ramah, semoga berkah yaa"
4 Raey F,5,2022-01-13 08:14:11,terimakasih banyak sudah bantu
Sunuhdia Kdi,5,2022-01-13 08:09:37,baik
Andy Smart,5,2022-01-13 07:56:01,Hemat
ray janov,5,2022-01-13 07:48:15,ok
Sulaiman Jiee,5,2022-01-13 07:47:38,"murah, tapi BBM mahal"
R IA,5,2022-01-13 07:43:00,murah dan drivernya hati2 dalam berkendara
Dini Andriana Septiani,5,2022-01-13 07:40:25,terimakasih
Tri Sarwanto,5,2022-01-13 07:39:05,"penjemputan tepat, driver Ramah"
Abdul Yani,5,2022-01-13 07:23:55,sangat ramah
Rana Almaira,5,2022-01-13 07:23:37,posisi pengemudi jauh saya salah 🙏
arianna octaviyani,5,2022-01-13 07:20:34,terimakasih untuk maxim yg slalu ada untuk melayani konsumen.. smoga ke depannya drivernya baik mtr ato mobil lebih banyak lg.
olLe olle,5,2022-01-13 07:17:20,goood
euis mubarokah,5,2022-01-13 07:14:52,Terimakssih pak
Orion Ponsel,5,2022-01-13 06:57:18,Oke
anisa Dewi,1,2022-01-13 06:54:48,"Drivernya males2in bgt, hobinya cancel2. Bikin kzl."
Desi fitriyanti,5,2022-01-13 06:49:19,"mantap,"
Rolly Mambu,5,2022-01-13 06:49:07,Mantap
Indra Surya putra,5,2022-01-13 06:44:33,maksimalkan
christmayani Purba,5,2022-01-13 06:42:55,Mantap Sihemat
Zidann Studio,5,2022-01-13 06:21:41,"cepat, terimakasih mas kurir"
Syindi Novelia,1,2022-01-13 06:19:08,"Susah cari driver, baru coba tapi mengecewakan"
Yoseph Subiyantoro,5,2022-01-13 06:18:02,salah pencet
Riki Subagja chanel,5,2022-01-13 06:08:59,membantu sekali
Salam Milenial,5,2022-01-13 06:05:58,Good
Wawan Gunawan,5,2022-01-13 06:05:22,cepat dan cepet respon nya...
Nur Afni,5,2022-01-13 06:01:49,baik
Tamibae 76,5,2022-01-13 06:00:28,"makasih pak,"
Nora Com,5,2022-01-13 05:53:43,☺☺terimakasih
Dwie Rahayu,5,2022-01-13 05:52:47,mantap
Novan Efendi,5,2022-01-13 05:46:17,keren driver nya cepat jemput
udin 12,1,2022-01-13 05:43:49,Lokasi gk ad di buat lokasi by gk jumpa klau mau buat itu pakek otak
Linda Yati,5,2022-01-13 05:35:11,sehat selalu
Agnes Saragih XI mipa 4,5,2022-01-13 05:23:22,baik dan ramah drivernya
Angga Dadan,5,2022-01-13 05:21:33,semangat bang..mari kuningkan probolinggo
Andi fajar fajar,1,2022-01-13 05:19:54,Supirx Nggk jelas chatx😠
Ainun Na,5,2022-01-13 05:18:17,mantap
Chintia Sahara,5,2022-01-13 05:18:07,"driver gesit, ramah dan jujur."
Bang Attun,1,2022-01-13 05:11:41,drivernya anatara niat gv niat gojeknya
Rahma Manullang,5,2022-01-13 05:07:27,top markotop!!!
Intan Fyp,5,2022-01-13 05:06:18,ramahhh...
Dahlia danaputra,5,2022-01-13 04:59:41,"aplikasi mantap,, biaya ongkos murah meriah"
Maulida Zahrotussalamah,5,2022-01-13 04:58:21,bapak nya sangat tepat waktu dan ramah terima kasih pak Syamlawi
Abank Cucank,5,2022-01-13 04:52:04,mantap
Tauvig Hidayat,5,2022-01-13 04:49:00,"ok,apk yg sangat membantu"
Nur wulan,5,2022-01-13 04:36:20,good
Achmad Rifano Gibril,5,2022-01-13 04:35:14,Aplikasi ini sangat mantab😎🤙
Andre Saputra,5,2022-01-13 04:25:30,ok.. good job
Reza Firman,5,2022-01-13 04:24:18,mantap
Lukmanul Hakim Siregar,5,2022-01-13 04:21:39,Mantull
Muh aldimas arfiandi Arfiandi,5,2022-01-13 04:20:33,"Pengemudi: Muh Arfah dengan Motorcycle, warna hitam, nopol DD5269SO. Selamat menikmati perjalanan! Jaga kesehatan 😷"
Andika Nofx,5,2022-01-13 04:19:05,sangat baik
Rini Azwita,5,2022-01-13 04:16:26,Makasih
usman oso,5,2022-01-13 04:15:33,good job
Ila Salsabillah,5,2022-01-13 04:11:55,baikkk
Fatonah Fany,5,2022-01-13 04:11:08,"ramah ,ok"
Rachman Maman,5,2022-01-13 04:10:00,ok
Bang Jhon,5,2022-01-13 04:09:04,Good
akang vgloss,5,2022-01-13 04:05:51,"sehat selalu pak,rezeki nya lancar"
